,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
364,364,HS92_367,Clamart 92140 (Gare),"Achat maison 7 pièces 166 m², Clamart - 1 220 000 €",1 220 000 €,166 m²,7 pièces,5 chambres,,Jardin,,1 terrasse,,7 349 €/m²,Réf. de l’annonce : 4028,Publiée le 11 oct. 2020,Modifiée le 29 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 166 m²,"A 500m de la gare de CLAMART, sur une parcelle de 199 m² maison 7 pièces composée : d'une entrée, vaste pièce de vie comprenant un espace salle à manger et un séjour avec cheminée centrale, cuisine dinatoire (possibilité US), 5 chambres, salle de bains/ salle d'eau, 2 wc, garage, 2 grandes caves et jardin d'une surface de 90m²."
365,365,HS92_368,Chaville 92370 (Marivel),"Achat maison 4 pièces 120 m², Chaville - 500 000 €",500 000 €,120 m²,4 pièces,3 chambres,,Jardin,,,,4 167 €/m²,Réf. de l’annonce : 2159,Publiée le 10 oct. 2020,Modifiée le 17 oct. 2020,Descriptif de cette maison à vendre de 4 pièces et 120 m²,"Maison/Terrain à Bâtir 5 pièces 3 chambres 120 m² à Chaville Rive-Droite. CHAVILLE RIVE DROITE. Sur un terrain de 200 m² exposé au Sud, maison à construire avec permis accepté et purgé. La maison sera composé de 3 chambres, 1 bureau, 2 salles d'eau, 3 wc, un bel espace séjour/cuisine de 50 m² exposé au Sud et ouvrant de plain pied sur une belle terrasse, une suite parentale avec salle de bains, un jardin de 100 m² et un garage. La construction sera en fondation et base béton, étages en bois et toiture zync. Les fondations et gros oeuvres sont finis. Il reste 3 à 6 mois de travaux pour un montant allant de 150 000 à 200 000 ."
366,366,HS92_369,Antony 92160 (Rabats),"Achat maison 5 pièces 112 m², Antony - 770 000 €",770 000 €,"112,16 m²",5 pièces,3 chambres,,Jardin,,,,6 865 €/m²,Réf. de l’annonce : F20-054,Publiée il y a plus de 2 mois,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 112 m²,"Maison Antony 5 pièces. Le Cabinet Favreau vous propose en exclusivité une maison d'environ 105 m², édifiée sur une parcelle de 865 m², dans un secteur calme, à seulement 12 minutes à pied du RER C Chemin d'Antony.
Au rez-de-chaussée vous disposerez d'un double séjour, une cuisine, un bureau, une chambre, une véranda et des WC séparés.
Au 1er étage : deux grandes chambres dont une avec placard, une salle de bains avec WC et un dressing.
Des travaux sont à prévoir sur ce bien, qui reste rare sur le secteur !
Le Cabinet Favreau reprend ses activités dans le respect des règles de sécurité énoncées par le Gouvernement (protection de nos salariés, nettoyage journalier de nos agences). Pour tous nos biens en vente, nous équiperons les visiteurs si besoin (gel, masques). Des photos et documents complémentaires sont disponibles sur demande (contactez-nous sans attendre au 01 49 84 00 00)"
367,367,HS92_370,Montrouge 92120 (Porte de Châtillon),"Achat maison 4 pièces 100 m², Montrouge - 1 119 000 €",1 119 000 €,100 m²,4 pièces,3 chambres,,Jardin,,,,"10,8k €/m²",Réf. de l’annonce : 9704,Publiée il y a plus de 2 mois,Modifiée le 15 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 100 m²,"Montrouge - Marie Debos, à 5 minutes de la station « Mairie de Montrouge » du métro M4 et à quelques pas de toutes les commodités et commerces. Superbe maison des années 30, de 148 m² au sol (près de 100 m² habitables avec les 20 m² de combles aménageables avec déjà plus de 1m80 de hauteur), aux jolies façades en briques. Très saine et avec beaucoup de caractère. Traversante, exposition plein sud et grandes fenêtres. Excellente hauteur sous plafond. Très calme. Avec cette maison, vous profiterez, au rdc surélevé, à la suite d'une entrée, d'un double séjour, d'une cuisine indépendante (ouvrable sur le séjour) et de Wc séparés. A l'étage, une belle chambre parentale, deux chambres et une salle de bains + wc (avec fenêtre). Au sous-sol (semi-enterré et d'env. 37 m²), un espace ouvert avec une chaudière au Gaz et une buanderie. A savoir que ce sous-sol possède 1 fenêtre de bonne hauteur, donnant sur la cour privée et 2 fenestrons supplémentaires sur le jardin. Possibilité de décaisser (creuser le sol) d'une vingtaine de centimètres afin de transformer cet espace en espace de vie de tous les jours. Cour privée de 23,5 m² et jardin de 35 m². Excellent potentiel et 37 m² (surface au sol) de combles aménageables pour augmenter en espace (chambres supplémentaires possibles), plans d'un projet existant disponible en agence. La maison est vendue avec un box, électrifié, à quelques pas de celle-ci. Rare sur Montrouge, projet de prolongation du Tramway T6 à proximité immédiate."
368,368,HS92_371,Montrouge 92120 (Boileau - Ferry),"Achat maison 7 pièces 235 m², Montrouge - 1 648 000 €",1 648 000 €,"234,79 m²",7 pièces,5 chambres,,,,1 terrasse,,6 815 €/m²,Réf. de l’annonce : 3954,Publiée il y a plus de 2 mois,Modifiée le 13 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 235 m²,"Maison Montrouge 7 pièce(s) 235 m2 avec garage double et balcon - terrasse. L'agence Stéphane Plaza Immobilier MONTROUGE vous propose en exclusivité un bien rare et très recherché à 100 mètres du futur métro Barbara (M4) et à 12 minutes du métro Mairie de Montrouge (M4). Laissez-vous séduire par cette maison récente édifiée en 2008 de 235 m² habitables, avec un garage deux voitures d'environ 30m² et une terrasse de 8m² et un balcon de 5m². Au calme absolu, cette maison familiale dans un style contemporain élégant, bénéficie de beaux volumes et d'une belle hauteur sous-plafond. Au rez-de-chaussée : Une entrée, une buanderie, une chaufferie, un garage double (deux places de stationnement) avec point d'eau et un W.C.
Au 1er étage : Un séjour double de 37 m² composé d'un grand salon avec une cheminée avec insert, d'une salle à manger donnant sur un balcon, avec cuisine ouverte. Un W.C. séparé avec lave main.
Au 2ème étage : Trois chambres avec placards dont une donnant sur une terrasse arborée, une salle de bains avec baignoire, douche et un lavabo double vasque. Un W.C. séparé. Au 3ème étage: Une chambre (ou bureau), une salle de jeu et une 5ème Chambre donnant sur une salle d'eau avec W.C. Belles prestations, nombreux puits de lumière, orientation nord et sud. Un sous sol total aménagé complète ce bien avec cave à vin, espace de sport et jacuzzi, une pièce de rangements.
Le chauffage individuel est au gaz (chaudière 2008), les volets sont électriques. A proximité des écoles et à 10 métro Châtillon-Montrouge (M13) et future ligne (M15). Nouveauté... dont 3.00 % honoraires TTC à la charge de l'acquéreur."
369,369,HS92_372,Suresnes 92150 (Plateau Ouest),"Achat maison 4 pièces 86 m², Suresnes - 670 000 €",670 000 €,86 m²,4 pièces,3 chambres,,,,,,7 791 €/m²,Réf. de l’annonce : 835977,Publiée il y a plus de 2 mois,Modifiée le 22 oct. 2020,Descriptif de cette maison à vendre de 4 pièces et 86 m²,"Vente Maison/villa 4 pièces. iad France - Emmanuelle BRETON-PAYET (Voir le téléphone ) vous propose : Suresnes - Comme une maison - venez découvrir ce superbe appartement lumineux avec un grand balcon de 7m2 environ, donnant sur un jardin sans vis-à-vis et au calme. Il se compose d'une entrée, d'un salon/ salle à manger avec cuisine ouverte toute équipée, le tout s'ouvrant sur le balcon, 3 chambres, une salle de bains et un wc individuel. Nombreux placards de rangements. Une cave et deux places de parking complètent ce bien. Proximité marché Caron. Ecoles: GS Raguidelles. Transports: Bus à 2 minutes, Tram et Gare du Mont-Valérien à 5 minutes en direction de la Gare Saint Lazare ou la Défense. Bénéficiez de deux extérieurs, du calme, de la verdure et d'aucun vis à vis! Bien Rare!
La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 3 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d’environ 160 € par mois (soit 1920 € annuel) déclaré par le vendeur.Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 230 et GES E indice 53. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Emmanuelle BRETON-PAYET (ID 34692), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de NANTERRE sous le numéro 844211490.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
370,370,HS92_373,Clamart 92140 (Centre-ville),"Achat maison 7 pièces 175 m², Clamart - 1 390 000 €",1 390 000 €,175 m²,7 pièces,,,,,Terrasse,,7 943 €/m²,Réf. de l’annonce : 781-766,Publiée il y a plus de 2 mois,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 175 m²,"Rare à la vente ! Maison de 174 m² avec jardin sur 3 étages dans l'hypercentre ville de Clamart.
Le bien se compose comme suit : RDC avec salle de jeux, cave, buanderie. Au 1er étage : pièce de vie et cuisine aménagée. Au 2ème étage : espace enfants avec 3 chambres et 1 sdb. Au 3 ème étage : espace parents avec 1 chambre, un dressing, un bureau, une salle de bain. Enfin au 4ème étage : 1 chambre d'ami et un toit terrasse avec vue sur Paris ! Un grand garage pour 2 véhicules complète ce bien ainsi qu'un jardin. Contactez Sylvain Chatellier - La Maison de l'Investisseur au 06. 09. 85. 68. 72."
371,371,HS92_374,Montrouge 92120 (Porte de Châtillon),"Achat maison 4 pièces 100 m², Montrouge - 1 119 000 €",1 119 000 €,100 m²,4 pièces,3 chambres,,,,,,"10,8k €/m²",Réf. de l’annonce : 3668,Publiée il y a plus de 2 mois,Modifiée le 12 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 100 m²,"Maison Montrouge 4 pièces 100 m2 environs. Stéphane Plaza Montrouge vous propose une maison avec jardin à 5 minutes du métro (M4) Mairie de Montrouge. Laissez-vous séduire par cette maison de caractère avec tout le charme de l'ancien située au calme, de type 5 pièces édifiée sur deux niveaux avec combles aménageables et sous-sol total. Cette maison comprend au rez-de-chaussée : une entrée avec dégagement, un séjour double traversant de 25m², une cuisine aménagée et un wc séparé. L'ensemble de se plateau peut être ouvert entièrement et une baie vitrée peut être installée pour s'ouvrir sur le jardin . Au premier étage vous retrouverez un dégagement, une chambre de 13m² et deux de 11m² (en enfilade), salle de bains avec wc. Les combles sont aménageables et peuvent accueillir une chambre et une salle d'eau (nous consulter). le sous sol complet se décompose en deux pièces avec une partie buanderie, chaufferie et une partie cave. Parquets anciens, belle hauteur sous plafond, jardin sans vis-à-vis. Rénovation à prévoir. Beau potentiel. Proximité bus, commerces. Rue calme, lumineuse et ensoleillée. Et parking (box) a 200 mètres inclus dans le prix proposé. Bien rare dans un quartier recherché. Nouveauté. dont 3.13 % honoraires TTC à la charge de l'acquéreur."
372,372,HS92_375,Rueil-Malmaison 92500 (Buzenval),"Achat maison 10 pièces 225 m², Rueil-Malmaison - 1 350 000 €",1 350 000 €,225 m²,10 pièces,5 chambres,,Jardin,,,,6 000 €/m²,Réf. de l’annonce : 4311647,Publiée il y a plus de 2 mois,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 10 pièces et 225 m²,"Rueil-Malmaison - Maison familiale. A proximité du Country Club, dans une résidence fermée, maison familiale de 225 m² habitables (300 m² utiles). Edifiée sur un terrain d'environ 275 m², elle offre, au rez-de-chaussée, un triple séjour donnant, de plain-pied, sur une terrasse et un jardin paysagés (exposition sud-ouest) et une cuisine équipée indépendante (possibilité cuisine américaine). Le premier étage dessert un large palier, trois chambres, un bureau et une family room (30 m²). Le dernier étage, sous-combles, comprend deux chambres avec leur salle de bains attenante. Un garage, un abri de jardin et une place de stationnement extérieur complètent ce bien. Ecoles : Charles-Péguy, Collèges et Lycées : Passy-Buzenval et Madeleine Daniélou."
373,373,HS92_376,Rueil-Malmaison 92500 (Buzenval),"Achat maison 10 pièces 204 m², Rueil-Malmaison - 1 170 000 €",1 170 000 €,"204,25 m²",10 pièces,6 chambres,2 places de parking,Jardin,,1 terrasse,,5 508 €/m²,Réf. de l’annonce : 2911a,Publiée il y a plus de 2 mois,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 10 pièces et 204 m²,"Secteur Passy - J. Verne. Carte scolaire Jules Verne et Pasteur et proche des écoles privées
Maison construite en 1997 avec 6 chambres à vendre en exclusivité de 281.06M2 utile hors garage de 14.54M2. Pièce à vivre de plein pied sur le jardin sans vis à vis / Vaste cuisine dînatoire / Sous-sol total aménagé avec lumière naturelle / 3 pièces d'eau / 3 parkings dont 1 garage / Très calme et lumineux. 175.06M2 loi carrez / 204.25 M2 habitables."
374,374,HS92_377,Saint-Cloud 92210 (Centre-ville),"Achat maison 6 pièces 180 m², Saint-Cloud - 995 000 €",995 000 €,180 m²,6 pièces,4 chambres,2 places de parking,,,Terrasse,,5 528 €/m²,Réf. de l’annonce : VM490-PARISIAN,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 180 m²,"Saint Cloud 9220 Loft de 180 M2. 92220 Saint Cloud, PARISIAN RESIDENCE vous présente sur dans le cadre privilégié des rives de Seine, avec vue sur le bois de Boulogne et la défense. Bateau Logement qui a gardé le charme, la robustesse et le style intemporel des péniches de type Freycinet.
A ceux qui veulent profiter d'un mode de vie original, nous vous accueillons. Du quai, nous accédons à l'entrée privative entourée de verdure avant de descendre le ponton pour découvrir plusieurs niveaux de terrasses. Belle pièce à vivre avec cuisine et bar, l'ensemble est lumineux au style épuré et moderne, puis chambre parentale et sa salle d'eau, deux autres chambres dont une avec salle de bains. Beaucoup de charme pour le grand studio indépendant aménagé côté timonerie, cette ancienne cabine du marinier avec une entrée, le salon et la cuisine, la chambre et la salle de bains. Deux place de parking sur le quai, Bus et Tram à proximité.
Contact: Emmanuelle Caron Voir le téléphone 
Mandat N° 178. Honoraires à la charge du vendeur. Nos honoraires : Voir les barèmes des honoraires Ce bien vous est proposé par un agent commercial.
Votre conseiller PARISIAN RESIDENCE : Emmanuelle Caron - Tél. Voir le téléphone"
375,375,HS92_378,Garches 92380 (Poincaré - Bergson - Brézin),"Achat maison 8 pièces 368 m², Garches - 1 950 000 €",1 950 000 €,368 m²,8 pièces,5 chambres,,Jardin,,Terrasse,,5 299 €/m²,Réf. de l’annonce : 1082,Publiée il y a plus de 2 mois,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 368 m²,"Chaumière de caractère de 368m², esprit cottage à l'anglaise. BRISTOL IMMOBILIER : du standing au prestige. Coup de coeur assuré pour cette chaumière de prestige de style chalet Gstaad d'environ 368m², nichée dans un écrin de verdure, sur terrain arboré et fleurie de 933m², dans l?esprit cottage à l?anglaise, qui ne laissera pas les amoureux du beau et de la nature indifférents. Au rez-de-chaussée, espace jour composé de : entrée, double réception cathédrale en rotonde, baignée de lumière (6 grandes baies vitrées avec vue sur le jardin), cuisine dînatoire équipée ouverte de plain-pied sur la terrasse, la chambre du bas avec salle d'eau et les toilettes invités. Au 2ème étage, , espace nuit composé de : 3 autres chambres, dont la suite parentale avec baignoire balnéo, une seconde salle de bain et les toilettes nuit. Un sous-sol total entièrement aménagé, avec grande salle de sport agrémentée d'un sauna, une lingerie, une chaufferie, un double garage chauffé ainsi qu'un studio et une maisonnette, viennent compléter ce bien. Une offre exceptionnelle sur GARCHES, pour au moins 3 raisons : 1. Cachet exceptionnel (chaumière de luxe, salon cathédrale, rotonde lumineuse avec vue nature); 2. Espaces et volumes (près de 370m² avec le sous-sol entièrement carrelé et aménagé); 3. Localisation recherchée (Proche commodités, à 7mn gare et écoles internationales (Franco-Us, Franco-Allemand, etc) BRISTOL IMMOBILIER, les plus belles offres du marché. Visites et information, Florian Chevrier Voir le téléphone"
376,376,HS92_379,Sèvres 92310 (Beau-Site - Binelles - Renan - Chataîgneraie),"Achat maison 9 pièces 223 m², Sèvres - 995 000 €",995 000 €,223 m²,9 pièces,6 chambres,3 places de parking,Jardin,,,,4 305 €/m²,Réf. de l’annonce : 55_MCVMA580003457,Publiée il y a plus de 2 mois,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 9 pièces et 223 m²,"Maison de famille avec joli jardin et belles possibilités d'. Située à Sèvres, en limite de Meudon-Bellevue, maison de caractère de 223m2 de surface au sol édifiée en 1952. Entourée d'un beau jardin, exposée sud-est/nord-ouest, sans vis à vis, la maison est très lumineuse et offre de beaux volumes qui pourront être réaménagés à l'envi.
Articulée sur 4 niveaux, elle se compose d'un rez-de-chaussée offrant une entrée, un salon traversant avec un balcon offrant une vue sur le jardin, une salle à manger ouverte sur la cuisine, une salle de douche et des wc séparés.
Quatre chambres, une salle de douche avec wc séparés forment le 1er étage.
Au 2ème étage, les combles, partiellement aménagés, comptent une grande chambre, un cabinet de toilettes avec wc et un grenier.
En rez-de-jardin, on compte une cuisine d'été, une grande pièce à aménager (25m2), une chambre, toutes ouvertes de plain-pied sur le jardin, une salle de douche avec wc et le local chaufferie.
A moins de 10 minutes de toutes les commodités (commerces, écoles, collège, etc.), la gare de Sèvres Rive-Gauche est à 5 minutes à pieds et l'on rejoint le tram et le métro Pont de Sèvres en quelques minutes avec le bus 179 au bout de la rue.
Plusieurs véhicules peuvent stationner sur le terrain.
Maison à rénover.

- (lien supprimé) - Un réseau présent sur toute la France, composé d'agents expérimentés à votre disposition pour réaliser vos projets ! - - Annonce rédigée et publiée par un Agent Mandataire -"
377,377,HS92_380,Sèvres 92310 (Les Bruyères),"Achat maison 4 pièces 69 m², Sèvres - 595 000 €",595 000 €,69 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,,8 261 €/m²,Réf. de l’annonce : 002100E1NDOH,Publiée il y a plus de 2 mois,Modifiée le 7 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 69 m²,"Maison Sevres 4 pièce(s) 69 m2. Agréable maison avec jardin, située dans le quartier des bruyères, proches des écoles et des commerces. . RDC : entrée, cuisine indépendante,séjour cheminée donnant sur jardin sans vis-à-vis, wc cellier . Etage: 3 chambres, salle de douche et wc.. Un grand garage avec accès direct par l'intérieur de la maison.. Deux places de parking.. Rare sur le secteur à visiter sans tarder!!!"
378,378,HS92_381,Nanterre 92000 (Centre-ville),"Achat maison 7 pièces 135 m², Nanterre - 810 000 €",810 000 €,135 m²,7 pièces,5 chambres,1 parking extérieur,,,1 terrasse,,5 778 €/m²,Réf. de l’annonce : 31025869,Publiée il y a plus de 2 mois,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 135 m²,"NANTERRE - CENTRE VILLE
Située au calme dans un quartier résidentiel et à quelques minutes du RER, des commerces et des écoles, nous vous proposons cette maison atypique et pleine de charme.
Au rez de chaussée vous disposerez :
- D'un vaste espace de vie comprenant la cuisine et donnant directement sur une grande terrasse,
- D'un salon TV/lecture,
- D'une chambre avec dressing.
- D'une salle de douche avec WC.
A l'étage se trouvent 2 chambres d'enfant et une salle de douche avec WC.
Au sous-sol semi-enterré, il y a une 4ème chambre, une salle de bains, un WC séparé, une buanderie et un grand studio indépendant avec kitchenette.
Parking voiture et courette devant la maison."
379,379,HS92_382,Antony 92160 (Croix de Berny),"Achat maison 7 pièces 140 m², Antony - 860 000 €",860 000 €,140 m²,7 pièces,4 chambres,1 place de parking,Jardin,,,,5 964 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 1241,Descriptif de cette maison à vendre de 7 pièces et 140 m²,"Domaine du Parc. ANTONY-Parc de Sceaux
Dans un quartier pavillonnaire entre le RER Parc de Sceaux et le RER Croix de Berny, maison en excellent état sur un terrain de 320 m².
Au niveau rez-de-chaussée, entrée et WC indépendant avec lave-mains, grande pièce à vivre d'une superficie de 40 m² prolongée par une véranda d'une superficie de 20 m² et par une terrasse plein ciel surplombant le jardin.
Attenante la cuisine totalement équipée pourrait être ouverte sur la pièce de vie.
Bureau ou petite chambre.
Au niveau inférieur, trois chambres dont une avec sa salle de bains privative, une salle d'eau, un WC indépendant, des rangements.
Dans la partie entresol une quatrième chambre ou bureau est aménagé, on y trouve également une chaufferie/buanderie et le garage.
Beaux espaces et nombreuses possibilités d'aménagement qui permettent d'accueillir une famille attirée par la proximité des bonnes écoles et du Parc de Sceaux ainsi que des commodités.
Prix : 860 000 Euros *
*Dont Honoraires 2.99 % TTC à la charge de l'acquéreur
Prix hors honoraires : 835 000 Euros"
380,380,HS92_383,Courbevoie 92400 (Marceau République),"Achat maison 6 pièces 120 m², Courbevoie - 849 000 €",849 000 €,120 m²,6 pièces,5 chambres,,Jardin,,,,7 075 €/m²,Réf. de l’annonce : 721,Publiée il y a plus de 2 mois,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Maison Courbevoie 6 pièce(s). COURBEVOIE GARE. EXCLUSIVITE! A 6 mn de la Gare, 5 mn du T2 et 15mn à pied de la Défense, découvrez cette agréable maison familiale d'environ 115m² environ (86m² plus sous-sol aménagé avec fenêtres et combles) sur une parcelle de 130m². Cette maison mitoyenne se situe sur 2 niveaux: un RDC comprenant une entrée, un séjour, une cuisine (poss. US). une salle d'eau-WC et une buanderie. Au premier étage se trouvent 3 chambres, et une salle d'eau-WC
Les combles et le sous sol sont aménagés en chambres , salle de jeux, WC.
Un espace extérieur de 70m² environ pour profiter de belles journées, un emplacement pour voiture et une cave complètent ce bien.
Un vrai potentiel après quelques travaux."
381,381,HS92_384,Vaucresson 92420,"Achat maison 6 pièces 180 m², Vaucresson - 1 270 000 €",1 270 000 €,180 m²,6 pièces,5 chambres,,Jardin,,1 terrasse,,7 056 €/m²,Réf. de l’annonce : 0268EY,Publiée il y a plus de 2 mois,Modifiée le 3 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 180 m²,"Maison du XVIIIème en centre-ville réhabilitée en contemporain. Cette maison du XVIIIème siècle de 180 m² au sol (145 m² Carrez) a été parfaitement réhabilitée avec soin et un goût certain et a pris place à l'abri des regards dans le centre-ville de l'agréable commune de Vaucresson.
Cette superbe bâtisse, au calme sur cour pavée, à proximité des commerces et des écoles, jouit d'un emplacement privilégié et profite d'un jardin intimiste sans vis-à-vis.
L'accès à la maison se fait par une charmante cour pavée à l'ambiance méditerranéenne exposée ouest.
L'entrée s'ouvre sur une très belle pièce de vie lumineuse exposée sud et ouest, agrémentée d'une cheminée à foyer ouvert, au plancher en chêne massif et à la décoration contemporaine, donnant accès au séduisant jardin et sa pergola végétale. En prolongement, la grande cuisine ouverte avec espace dînatoire est composée d'éléments en métal noir.
L'escalier en bois dessert un palier qui distribue trois belles chambres dont une suite parentale avec sa salle de bain ouverte, les deux autres chambres se partagent une salle d'eau et WC indépendant.
Le second niveau propose deux grandes chambres aux portes d'atelier avec de nombreux rangements, un palier salle de jeux, ainsi qu'une salle d'eau et un WC.
Le calme absolu, le caractère de la demeure et la localisation privilégiée, rendent ce bien unique.
Commerces à proximité immédiate.
Gare Vaucresson ligne L à 4 minutes à pied pour La Défense en 16 min et St Lazare en 28 min.
Contact : Philippe Voir le téléphone
Copropriété de 2 lots (Pas de procédure en cours)."
382,382,HS92_385,Châtillon 92320 (Savoie - Brossolette),"Achat maison 3 pièces 46 m², Châtillon - 472 500 €",472 500 €,46 m²,3 pièces,2 chambres,2 places de parking,Jardin,,,,"10,3k €/m²",Réf. de l’annonce : 002107E1N9ZU,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 46 m²,"Maison à rénover 55 m² - terrain de 320 m². ORPI Châtillon Immobilier vous propose en exclusivité :. . Secteur Pierre Brossolette à Chatillon, . Pavillon à réhabiliter entièrement suite incendie. Beau potentiel à créer comme proposé par notre architecte partenaire. Zone UD du Plu permettant un pavillon R+1 sur un beau terrain de 320m² Laissant un jardin de 260m². Possibilité de garer 2 véhicules.. . L'avantage d'un beau pavillon avec jardin à 5min à pied du Tramway!."
383,383,HS92_386,Châtenay-Malabry 92290 (Justice),Programme immobilier VILLA CHATEAUBRIAND à Châtenay-Malabry,,,,,,,,,,,Réf. de l’annonce : 1341,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de ce programme immobilier à Châtenay-Malabry,"VILLA CHATEAUBRIAND. Du 07/12/2020 au 08/12/2020 : TVA 5,5%. voir conditions sur (lien supprimé) . ACHETEZ VOTRE APPARTEMENT IMMOBILIER NEUF PROCHE DE PARIS

TVA à 5,5% (sous réserve de conditions d’éligibilité)
Un programme immobilier neuf à Châtenay-Malabry

Un programme immobilier neuf à Châtenay-Malabry

Découvrez en avant-première la prochaine réalisation neuve de Crédit Agricole Immobilier sur la commune de Châtenay-Malabry dans les Hauts-de-Seine.
Située à seulement 7 km des portes de Paris, Châtenay-Malabry est une commune de très bonne notoriété, à vocation résidentielle. Elle offre un cadre de vie particulièrement agréable notamment grâce à son riche patrimoine culturel ainsi qu'au Parc de la Vallée-aux-Loups, labellisé Jardin Remarquable. Sur le plan économique, Châtenay-Malabry compte plus de 800 entreprises et de grands établissements d'enseignement supérieur. Côté transport, la commune est desservie par un excellent réseau routier et autoroutier avec notamment les autoroutes A6 et A86 et la nationale N118.

Une adresse d'exception pour un programme immobilier neuf

Située au centre de Châtenay-Malabry, face au magnifique Parc de la Vallée-aux-Loups, Villa Chateaubriand est une adresse recherchée pour sa qualité de vie rare au quotidien. Immergé dans environnement calme et verdoyant, vous rejoignez le cœur de ville et toutes les commodités en quelques minutes à pied. Construite autour d'un jardin en cœur d'ilot, cette nouvelle résidence signée Crédit Agricole Immobilier est composée d'appartements du studio au 5 pièces, ouverts sur l'extérieur pour la majeure partie d'entre eux. Au dernier étage, des logements d'exception se prolongent par de magnifiques terrasses en cœur d'ilot. Salles de bains aménagées, parquet dans les pièces sèches, chauffage au gaz collectif, stationnements en sous-sol pour tous les appartements… Villa Chateaubriand offre des prestations de qualité pour des logements éligibles à la TVA réduite à 5.5%, adaptés pour la résidence principale ou l'investissement locatif.

Voir renseignements et conditions sur notre site www.(lien supprimé) ."
384,384,HS92_387,Bagneux 92220 (Pierre Plate - Prunier Hardy - Anatole France),"Achat maison 6 pièces 120 m², Bagneux - 619 900 €",619 900 €,120 m²,6 pièces,4 chambres,,,,,,5 000 €/m²,Réf. de l’annonce : 3742,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Maison Bagneux 6 pièce(s) 120 m². L'agence Stéphane Plaza Montrouge vous propose, à BAGNEUX, une maison individuelle de 120m² , à 2 min de la future station de métro 'Lucie Aubrac' (M4), à 10 min à pied du RER B 'Arcueil-Cachan' et à proximité des écoles (crèches à 2min à pied dans l'écoquartier), des commerces et du théâtre Victor Hugo. Cette maison familiale se compose au rez de chaussée : d'une entrée, d'un salon avec cheminée, d'une salle à manger, d'une cuisine aménagée et équipée, d'une chambre et d'un petit studio indépendant comprenant un espace bureau et un lit en mezzanine (possibilité de le transformer en garage). A l'étage: deux chambres dont une avec balcon et une salle de bain. Au sous-sol se trouve une pièce principale pouvant servir d'atelier, ainsi qu'une salle d'eau avec WC. Combles aménageables d'environ 40 m² au sol avec une hauteur sous faîtage d'environ 1,50 m . Toiture refaite il y a deux ans, chaudière individuelle au gaz de ville, de marque frisquet. Charme de l'ancien, parquet ancien, belle hauteur sous plafond. A visiter rapidement. dont 3.32 % honoraires TTC à la charge de l'acquéreur."
385,385,HS92_388,Nanterre 92000 (Mont Valérien),"Achat maison 4 pièces 90 m², Nanterre - 598 000 €",598 000 €,90 m²,4 pièces,3 chambres,,,,1 terrasse,,6 422 €/m²,Réf. de l’annonce : 202495RX3,Publiée il y a plus de 2 mois,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 90 m²,"CHARMANTE MAISON DE VILLE AVEC EXTERIEUR ET TERRASSE. RARE. Charmante Maison de Ville Individuelle R+1 en parfait état à proximité de la PLACE DE LA BOULE ( futur GRAND PARIS ) de 4 pièces de 90m2 avec 3 chambres au Rez-de-chaussée. Au 1er étage un espace de vie ouverte sur une TERRASSE de 19m2, 1 cuisine dinatoire et équipée. Possibilité d'aménager les combles. Contact : STEPHANE - (lien supprimé) au Voir le téléphone dont 3.46 % honoraires TTC à la charge de l'acquéreur."
