,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
387,387,SSD93_388,Sevran 93270 (Centre-ville - Perrin),"Achat maison 3 pièces 71 m², Sevran - 300 000 €",300 000 €,71 m²,3 pièces,2 chambres,,Jardin,,Terrasse,,4 225 €/m²,Réf. de l’annonce : 856167,Publiée le 20 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 71 m²,"Vente Maison/villa 3 pièces. iad France - Kathia MARTINS (Voir le téléphone ) vous propose : EXCLUSIVITE - MAISON INDEPENDANTE AVEC SOUS SOL TOTAL ET GARAGE
Laissez vous séduire par cette jolie maison très bien entretenu situé a 3minutes a pieds du centre ville et de tous les commerce de proximité et à 1km2 de la gare de sevran livry , qui comprend deux chambre cotés jardin , un séjour lumineux donnant sur le balcon , une cuisine indépendante , une salle de bain ,un sous sol total avec garage et buanderie , comble aménageable , deux entrée dont une donnant sur le garage et une autre donnant sur une grande cour ,n'attendez plus et venez la visité coup de coeur assuré !
VISITE VISIO POSSIBLE
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 328 et GES F indice 76. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Kathia MARTINS (ID 51355), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
388,388,SSD93_389,Maison à vendre à Neuilly-Plaisance (93360),Maison à vendre Neuilly-Plaisance (93360) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
389,389,SSD93_390,Neuilly-Plaisance 93360 (Côteaux d'Avron),"Achat maison 6 pièces 149 m², Neuilly-Plaisance - 525 000 €",525 000 €,"149,21 m²",6 pièces,4 chambres,4 places de parking,Jardin,,,,3 519 €/m²,Réf. de l’annonce : 11647,Publiée le 5 déc. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 149 m²,"Neuilly Plaisance dans le quartier résidentiel du Plateau d'Avron, au calme et dans la verdure, à deux pas du parc des Côteaux d'Avron, venez découvrir avec Century21 Adéquation Immobilier cette belle maison familiale en parfait état. Elle offre : au rez de chaussée, un vaste séjour baigné de soleil de 41 m² avec cheminée, donnant sur une terrasse et jardin sans vis-à-vis, grande cuisine aménagée et équipée, un bureau, rangements; A l'étage : 4 belles chambres avec dressing, salle de bains et dégagement. Sous-sol total divisé en un atelier, buanderie, chaufferie, pièce de jeux, garage 2 véhicules. De beaux volumes pour le confort de toute la famille !"
390,390,SSD93_391,Montfermeil 93370 (Coudreaux),"Achat maison 6 pièces 150 m², Montfermeil - 475 000 €",475 000 €,150 m²,6 pièces,4 chambres,,Jardin,,2 terrasses,,3 167 €/m²,Réf. de l’annonce : 1516,Publiée le 18 nov. 2020,Modifiée le 19 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"Montfermeil , Pavillon dans la verdure avec vue dégagée sur un beau terrain de 900 m² composé Entrée, séjour double de plus e 45 m² traversant donnant sur deux terrasses avec double exposition, grande cuisine, suite parentale , wc, à l'étage 3 chambres , salle de bains, wc , comble.
Sous sol total .
Beau potentiel. A visiter en famille .
Agence Stephane Plaza Montfermeil
Christine Maignan TEL Voir le téléphone"
391,391,SSD93_392,Aulnay-sous-Bois 93600 (Prevoyant - Le Parc),"Achat maison 2 pièces 37 m², Aulnay-sous-Bois - 269 000 €",269 000 €,37 m²,2 pièces,1 chambre,,Jardin,,,,7 270 €/m²,Réf. de l’annonce : 855693,Publiée le 18 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 2 pièces et 37 m²,"Vente Maison/villa 2 pièces. iad France - Nassim REHAILIA (Voir le téléphone ) vous propose : Le canal de l'Ourcq se trouve à quelques centaines de mètres seulement, endroit très calme et dépaysant (Aulnay sud) , laissez-vous séduire par cette maison avec beaucoup de potentiels.

Un Pavillon non mitoyen sur une parcelle de 382 m2 environ
comprenant : une entrée, une cuisine, un salon, une salle d'eau avec Wc, une chambre .
Une dépendance, possibilité de rentrer 3 voitures .

Nombreuses possibilités d'agrandissement et de travaux .
Idéal pour un premier achat ou une entreprise indépendante.

A visiter sans plus tarder


Bien loué actuellement
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE G indice 526 et GES G indice 123. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Nassim REHAILIA (ID 45847), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de BOBIGNY sous le numéro 534505979.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
392,392,SSD93_393,Neuilly-sur-Marne 93330 (Fauvettes Nord),"Achat maison 3 pièces 63 m², Neuilly-sur-Marne - 281 000 €",281 000 €,63 m²,3 pièces,2 chambres,,Jardin,,Terrasse,,4 460 €/m²,Réf. de l’annonce : 855481,Publiée le 16 nov. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 63 m²,"Vente Maison/villa 3 pièces. iad France - Nejla BENFREDJ (Voir le téléphone ) vous propose : Dans une charmante co-propriété trés calme et sécurisée de 24 lots , Résidence de l'épi , quartier Robert Shumman , belle maison de 71 mètres carré environ sans AUCUNS travaux à prévoir comprenant au Rez de Chaussée une agréable et lumineuse pièce de vie de 35 mètres carré environ ( salon ouvert sur cuisine) , wc et nombreux rangements.
A l'étage , 2 chambres et une salle d'eau.
Combles aménageables.
Volets électriques au RDC , double vitrage PVC , chauffage électrique avec des radiateurs à inertie dans toute la maison , fibre optique.
Jardin de 55 mètres carré environ.
Une place de parking ( box fermé) est vendu avec le bien.
Proche de toutes commodités ( gare RER E Gagny et RER A Neuilly plaisance à 5minutes en voiture) .
Sortie Autoroute A86 Fontenay , A4 Noisy le grand et A3 Villemomble-Gagny à 13 minutes environ.
Faibles charges de Co-propriété mensuels.
Une visite s'impose , ne tardez pas!
La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 28 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d’environ 80 € par mois (soit 960 € annuel) déclaré par le vendeur.Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 259 et GES C indice 13. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Nejla BENFREDJ (ID 42645), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de bobigny sous le numéro 879505279.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
393,393,SSD93_394,Villepinte 93420 (Clos Montceleux),"Achat maison 5 pièces 101 m², Villepinte - 319 000 €",319 000 €,101 m²,5 pièces,3 chambres,,Jardin,,,,3 158 €/m²,Réf. de l’annonce : 851451,Publiée le 13 nov. 2020,Modifiée le 16 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 101 m²,"Vente Maison/villa 5 pièces. iad France - Maxime RITO (Voir le téléphone ) vous propose : NOUVEAUTÉ A VENDRE EN EXCLUSIVITÉ!!! Dans un secteur pavillonnaire calme. Venez découvrir cette maison individuelle de 101 m2 environ sur un terrain de 480 m2 environ. Comprenant: Au rez-de-chaussée: une entrée, une cuisine séparée aménagée et équipée, un grand salon/séjour lumineux avec cheminée donnant sur un grand jardin sans vis à vis, un wc séparé. A l'étage: 3 chambres ,une salle de bain avec une douche et un wc séparé. Les fenêtres sont en double vitrage bois. Chauffage au fuel. Un grand garage vient compléter ce bien. Portail électrique possibilité de rentrer plusieurs voitures dans la propriété. Proche d'écoles,commerces,GARE RER B, FUTUR METRO LIGNE 16.A 104.
Pour plus d'informations merci de me contacter.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE F indice 332 et GES G indice 99. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Maxime RITO (ID 29832), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de bobigny sous le numéro 524960242.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
394,394,SSD93_395,Rosny-sous-Bois 93110 (Le Plateau d'Avron),"Achat maison 7 pièces 185 m², Rosny-sous-Bois - 847 000 €",847 000 €,185 m²,7 pièces,6 chambres,,,,Terrasse,,4 578 €/m²,Réf. de l’annonce : 854339,Publiée le 13 nov. 2020,Modifiée le 19 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 185 m²,"Vente Maison/villa 7 pièces. iad France - Paul-Antoine CHAPELLE (Voir le téléphone ) vous propose : EXCLUSIVITE (visite virtuelle disponible sur demande) -RUE PASTEUR- Situé à 5 minutes à pied du centre-ville et à 8 minutes de la gare RER, dans un des quartiers pavillonnaires les plus recherchés de Rosny ---
Pavillon de 185m2 environ (220m2 environ au sol) élevé sur sous-sol total et édifié sur 582m2 environ de terrain comprenant:
un rez de jardin avec garage, salle de jeux, buanderie, chambre d'amis.
un rez-de-chaussée offrant entrée avec dressing, pièce de vie avec salon, salle à manger, cuisine US aménagée et équipée (le tout donnant accès de plain pied sur une terrasse), cheminée et coin bureau, wc.
Un étage avec palier desservant 4 chambres dont suite parentale avec double dressing et salle de bains, une salle de bains, une pièce aménagée en dressing.
Combles aménagés en bureau avec possibilité de faire une chambre.
Terrain clos avec vaste terrasse (coin BBQ), terrain de pétanque, jardin.
Le plus : dépendance avec chambre, salle d'eau et wc.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 196 et GES E indice 45. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Paul-Antoine CHAPELLE (ID 41290), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de BOBIGNY sous le numéro 799180724.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
395,395,SSD93_396,Pierrefitte-sur-Seine 93380 (Centre-ville - Butte-Pinson),"Achat maison 6 pièces 123 m², Pierrefitte-sur-Seine - 422 000 €",422 000 €,123 m²,6 pièces,4 chambres,,Jardin,,,,3 431 €/m²,Réf. de l’annonce : 528,Publiée le 12 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 123 m²,"Maison coup de coeur 6 pièces sur 611 m² de terrain. Pierrefitte sur seine limite Montmagny. A deux pas de Paris, au calme, cette très belle maison en excellent état de la toiture au plancher ne manque pas d'atouts pour vous séduire, a proximité des commerces et du centre-ville. Composée au rez-de-chaussée d'une entrée, d'une cuisine ouverte en chêne et d'un double séjour de 38m2, d une chambre avec salle d'eau. Elle dispose également de 3 grandes chambres a l' étage et d'une salle de bain. Un garage de 20 m², une véranda en dur de 21 m² et une cave de 18 m² en sous sol viennent compléter ce grand jardin de 611 m2 sans vis à vis. A découvrir sans tarder, uniquement chez KEYMEX.
Les honoraires sont à la charge du vendeur"
396,396,SSD93_397,Drancy 93700 (L'Economie),"Achat maison 4 pièces 99 m², Drancy - 359 000 €",359 000 €,"99,48 m²",4 pièces,3 chambres,2 places de parking,Jardin,,,,3 609 €/m²,Réf. de l’annonce : 15558,Publiée le 11 nov. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 99 m²,"A DRANCY dans le secteur de l' ECONOMIE, proche des commerces, des écoles et à deux pas de la gare RER B de DRANCY qui dessert PARIS en 15 min. Venez découvrir un pavillon offrant des places de parking extérieurs, un sous sol partiel aménagé ainsi qu'une dépendance en fond de parcelle, le tout sur un terrain de 398 m². Comprenant un séjour lumineux, 2 chambres, cuisine indépendante, salle de bains, salle d'eau et WC. Cette maison est idéal pour s'installer en famille et recevoir ses invités. #rerb #grandparis #drancy #pavillon"
397,397,SSD93_398,Sevran 93270 (Sud),"Achat maison 4 pièces 82 m², Sevran - 296 500 €",296 500 €,82 m²,4 pièces,2 chambres,4 places de parking,Jardin,,,,3 616 €/m²,Réf. de l’annonce : 010076E1R1J5,Publiée le 10 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 82 m²,"Maison Sevran 4 pièce(s). ORPI vous propose en Exclusivité !!!. Un pavillon dans le quartier des Trèfles, proche des transports et commodités.. . Elle se compose d'un rez-de-jardin avec une entrée, un double-séjour lumineux, une chambre, une cuisine indépendante et water-closets.. Au sous-sol: une chambre avec salle de bains, une buanderie, deux garages.. Combles aménageables.. . A visiter rapidement !"
398,398,SSD93_399,Bobigny 93000 (Edouard Vaillant),"Achat maison 9 pièces 168 m², Bobigny - 465 000 €",465 000 €,168 m²,9 pièces,7 chambres,,Jardin,,Terrasse,,2 768 €/m²,Réf. de l’annonce : 851355,Publiée le 10 nov. 2020,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 9 pièces et 168 m²,"Vente Maison/villa 9 pièces. iad France - Louisiane VINETTE (Voir le téléphone ) vous propose : Quartier EDOUARD VAILLANT/ Maison sur 3 niveaux, avec garage double, cour avant/jardin arrière, balcon, 5 chambres et 2 studettes. Surface total 244m² environ dont 30m² environ de garage.
Le pavillon comprend -> Au rez-de-jardin : entrée, garage, chaufferie, cuisine, WC indépendant et 2 studettes.-> Au rez-de-chaussée surélevé : Un couloir desservant cuisine séparée équipée et aménagée, double séjour avec cheminée ( de 33m² environ) et un accès au BALCON TRAVERSANT de 10m² environ exposé plein SUD, salle de bain avec baignoire balnéo, 2 chambres dont une avec dressing ( de 13m² environ et 19m² environ), WC indépendant. -> A l'étage : comble aménagé avec couloir desservant 3 chambres ( de 13 à 16m² environ), salle de bain, dressing, débarra. Beaux volumes , Rue calme, à sens unique , Cuisine et salles de bains récentes , Parquet/carrelage. Proche A3, commerces, écoles et marché.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 260 et GES F indice 78. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Louisiane VINETTE (ID 21525), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de PARIS sous le numéro 825322134.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
399,399,SSD93_400,Villepinte 93420 (Le Vieux Pays),"Achat maison 4 pièces 110 m², Villepinte - 340 000 €",340 000 €,110 m²,4 pièces,3 chambres,,Jardin,,Terrasse,,3 091 €/m²,Réf. de l’annonce : 852798,Publiée le 9 nov. 2020,Modifiée le 10 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 110 m²,"Vente Maison/villa 4 pièces. iad France - Cynthia BOUCKAERT (Voir le téléphone ) vous propose : EXCLUSIVITÉ- VILLEPINTE- LA HAIE BERTRAND
Au calme das une ruelle , venez découvrir cette maison , sans travaux , pleine de charme, proche des écoles et commerces.
Une large entrée vous emmène dans la cuisine aménagée et équipée ouverte sur le séjour lumineux accédant à la terrasse du jardin exposé plein sud, une buanderie ou bureau selon vos envies , une salle de bains avec baignoire et cabine de douche , un WC indépendant, à l'étage , un couloir dessert les 3 chambres mansardées dont une avec son dressing.
Un poêle à granules pour chauffer l'ensemble de la maison .
Dans le jardin , un large espace de verdure fleuri en prolongement de la terrasse pour partager d'agréables moments conviviaux sans vis à vis sans oublier un coin barbecue et un potager.
Possibilité de stationner plusieurs véhicules devant la maison dans l'enceinte du terrain.
RARE SUR LE SECTEUR ,SOYEZ LE PLUS RÉACTIF !
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 223 et GES A indice 3. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Cynthia BOUCKAERT (ID 37868), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de MEAUX sous le numéro 853 547 727.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
