Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
900,VO95_907,Saint-Brice-sous-Forêt 95350 (Centre-ville - Clos),"Achat maison 5 pièces 96 m², Saint-Brice-sous-Forêt - 328 000 €",328 000 €,96 m²,5 pièces,3 chambres,,Jardin,,,,3 417 €/m²,Réf. de l’annonce : 184,Publiée le 25 oct. 2020,Modifiée le 24 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 96 m²,"Maison Saint Brice 5 pièce(s) 96 m2. A vendre maison 5 pièces ST-BRICE-sous-FORET. Dans quartier résidentiel, Jolie maison de 5 pièces principales, comprenant : Au rez-de-chaussée; une cuisine équipée, un beau séjour , une chambre, une salle d'eau wc. A l'étage une mezzanine, deux chambres, une salle d'eau et un bureau.
Une visite s'impose !"
901,VO95_908,Montlignon 95680,"Achat maison 5 pièces 90 m², Montlignon - 450 000 €",450 000 €,90 m²,5 pièces,3 chambres,6 places de parking,Jardin,,,,5 000 €/m²,Réf. de l’annonce : 084032E1QG3G,Publiée le 24 oct. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"Maison de 5 pièces. Dans un écrin de verdure, belle maison individuelle de 5 pièces avec 2 terrasses et jardin le tout sur 856 m² de terrain. Au rez-de-chaussée, un séjour double avec cheminée, une cuisine équipée, une chambre, une salle de bains et WC. A l'étage, 2 belles chambres et WC. Sous-sol total. Un garage avec la possibilité de garer 3 voitures supplémentaires. ."
902,VO95_909,Saint-Witz 95470,"Achat maison 6 pièces 150 m², Saint-Witz - 640 000 €",640 000 €,150 m²,6 pièces,4 chambres,2 places de parking,Jardin,,1 terrasse,,4 100 €/m²,Réf. de l’annonce : 173,Publiée le 23 oct. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"MAISON AVEC COMMERCE A VENDRE SUR ST WITZ. A SAINT WITZ PROCHE ECOLES ET COMMERCES, venez découvrir cette maison d'environ 250m2 édifiée sur un terrain de 1710 m2. Comprenant : vaste entrée avec placards, wc, salle d'eau, séjour double de 40m2 avec sa cheminée, cuisine ouverte équipée. Au 1er étage : 3 chambres, salle de bain. Au 2ème étage: chambre, bureau, WC. Autre atout pour compléter ce bien: une terrasse avec une vu imprenable, un sous- sol total. Commerce vendu avec le bien d'environ 40m2 idéal pour investisseur. 640 000EUR Honoraires TTC inclus à la charge de l'acquéreur : 4 % du prix du bien hors honoraires. Prix du bien hors honoraires 615 000EUR"
903,VO95_910,Méry-sur-Oise 95540,"Achat maison 7 pièces 140 m², Méry-sur-Oise - 464 900 €",464 900 €,140 m²,7 pièces,4 chambres,2 places de parking,Jardin,,,1 garage,3 321 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : P4116384,Descriptif de cette maison à vendre de 7 pièces et 140 m²,MERY SUR OISE. Pavilon individuel 140 M² avec 2 entrées cuisine équipée ouverte sur séjour salon de 64 M² chambre parentale A l'étage pièce palière 3 chambres bureau SDB WC garage proche écoles et commerces terrain clos 469 M² terrain de boules bon état général honoraires d'agence charge vendeur
904,VO95_911,Argenteuil 95100 (Les Coteaux),"Achat maison 3 pièces 59 m², Argenteuil - 278 000 €",278 000 €,"59,13 m²",3 pièces,1 chambre,,Jardin,,,,4 702 €/m²,Réf. de l’annonce : TMG365,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 59 m²,"Maison Pavillonnaire. Quartier résidentiel Les Coteaux sur les hauteurs. A quelques minutes de Paris Gare St Lazarre. Proche arrêt Bus. 
Maison d'habitation à rénover comprenant un patio couvert, entrée, cuisine indépendante équipée, salon, WC.
Accès à la véranda avec sortie jardin sans vis à vis, un dégagement, salle d'eau recente, une chambre avec vue sur jardin.
Garage pour une voiture. Cave avec buanderie. Remise attenante à la maison.  
Terrain 126m2, Toiture/gouttières récentes et volets électriques.
Travaux à prévoir. Chauffage électrique. Vous retrouverez l'ensemble de nos biens sur notre site internet (lien supprimé)"
905,VO95_912,Butry-sur-Oise 95430,"Achat maison 6 pièces 145 m², Butry-sur-Oise - 419 900 €",419 900 €,145 m²,6 pièces,4 chambres,2 places de parking,Jardin,,1 terrasse,,2 896 €/m²,Réf. de l’annonce : 10275,Publiée le 22 oct. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 145 m²,"Maison Butry Sur Oise. Très belle situation pour cette maison : à pied école, commerces de proximité, gare ligne H.
Ses atouts :
- Une salle à manger de 33 m² et un salon de 30 m² s'ouvrant sur la terrasse et le jardin
- Grandes ouvertures sur l'ensemble de la maison
- une maisonnette avec cave voutée, et 2 pièces (pour du locatif ou un logement indépendant )
- à l'étage, 3 chambres, 1 salle d'eau et 1 salle de douche
- travaux à prévoir pour finir son embellissement"
906,VO95_913,Eaubonne 95600 (Paul Bert),"Achat maison 7 pièces 188 m², Eaubonne - 784 000 €",784 000 €,"188,17 m²",7 pièces,4 chambres,3 places de parking,Jardin,,,,4 166 €/m²,Réf. de l’annonce : 14716,Publiée le 21 oct. 2020,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 7 pièces et 188 m²,"À moins de 300 mètres de la Gare Ermont-Eaubonne, desservant les trois grandes lignes (RER C, ligne H et J), venez découvrir cette charmante construction des années 2000 aux volumes généreux. Comprenant au rez-de-chaussée: une entrée, séjour double avec cuisine ouverte, cellier, grand bureau, une chambre, salle d'eau et WC. À l'étage, vous trouverez: trois grandes chambres une salle de bains et WC. Possibilité de stationner plusieurs véhicules. Le tout édifié sur un agréable terrain arboré de 824m². Jonathan DELGADO, Agent commercial"
907,VO95_914,Soisy-sous-Montmorency 95230 (Noyers - Centre Commercial),"Achat maison 5 pièces 72 m², Soisy-sous-Montmorency - 409 500 €",409 500 €,"71,69 m²",5 pièces,3 chambres,3 places de parking,Jardin,,,,5 712 €/m²,Réf. de l’annonce : 084032E1QKEX,Publiée le 20 oct. 2020,Modifiée le 11 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 72 m²,"Maison Soisy Sous Montmorency 5 pièce(s). En CENTRE-VILLE , au calme, séduisante maison en pierre de taille, offrant un séjour double, une cuisine tout équipée, 3 chambres, salle d'eau, 2 wc, un bureau (chambre d'appoint) aménagé dans le grenier, sous-sol total avec garage, le tout édifié sur 206 m² de terrain avec jardin. . EN PARFAIT ETAT !"
908,VO95_915,Maison à vendre à Survilliers (95470),Maison à vendre Survilliers (95470) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
909,VO95_916,Le Plessis-Bouchard 95130,"Achat maison 4 pièces 110 m², Le Plessis-Bouchard - 403 000 €",403 000 €,"110,07 m²",4 pièces,3 chambres,,Jardin,,2 terrasses,,3 661 €/m²,Réf. de l’annonce : 758,Publiée le 17 oct. 2020,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 4 pièces et 110 m²,"Maison Le Plessis Bouchard 4 pièce(s) 110.07 m2. Située dans une rue calme, à 10mn à pied de la gare Franconville-Plessis Bouchard, proche des commerces et écoles, belle maison de 110.07m2 comprenant : une cuisine ouverte sur salle à manger avec cheminée, salon, WC séparé avec lave main.
A l'étage : 3 belles chambres, salle de bain avec WC, un second WC séparé.
Des combles de rangement avec escalier escamotable sont accessibles depuis l'une des chambres.
Garage double avec portes électriques et accès cave.
Le tout édifié sur un terrain de 343m2 .
Venez visiter sans tarder !"
910,VO95_917,Pontoise 95300,"Achat maison 7 pièces 208 m², Pontoise - 480 000 €",480 000 €,208 m²,7 pièces,5 chambres,,Jardin,,,,2 308 €/m²,Réf. de l’annonce : 5241,Publiée le 14 oct. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 208 m²,"Osny proche de toutes les commodités Spacieuse MAISON FAMILIALE entièrement rénovée et son appartement de 64m².
Comprenant au RDC ; une grande entrée,un double séjour lumineux de plus de 34m² et une belle cuisine dînatoire entièrement équipée; une chambre, une salle de bains avec douche et baignoire et un WC indépendant.
A l'étage : 2 grandes chambres, chacune avec sa salle d'eau, une 3ème chambre et un WC indépendant.
En rez de jardin à été aménagé un appartement de 64m² totalement indépendant. Il comprend: un grand séjour de plus de 20m², une cuisine équipée, une chambre, une salle d'eau avec WC et de nombreux rangements
A l'extérieur: un agréable terrain d'environ 625 m² exposé sud comprenant un coin barbecue, un four à pizza. 2 places de parking plus 1 place de parking supplémentaire devant la porte d'entrée de l'appartement.
 La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Claude PONZO, agent commercial - Tél. Voir le téléphone - SIRET 343740536 00036. - Réf. 5241"
911,VO95_918,Vémars 95470,"Achat maison 7 pièces 165 m², Vémars - 581 360 €",581 360 €,165 m²,7 pièces,5 chambres,,Jardin,,1 terrasse,,3 523 €/m²,Réf. de l’annonce : 168,Publiée le 13 oct. 2020,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 165 m²,"MAISON INDIVIDUELLE DE 165 m2 SUR VEMARS. MAISON INDIVIDUELLE DE 165 m2 à deux pas des écoles et des commerces.Venez découvrir cette maison individuelle édifiée sur un terrain de 850 m2. au RDC : vaste entrée desservant un séjour double de 45 m2 avec sa cheminée insert , cuisine ouverte équipée, cellier servant de buanderie, une chambre avec salle d'eau et WC. A L'étage: 4 chambres dont 2 avec salle d'eau, une salle de bains et WC. Autre atout pour compléter ce bien: une terrasse de 50 m2 et un sous- sol total. 581 360EUR Honoraires TTC inclus à la charge de l'acquéreur : 4 % du prix du bien hors honoraires. Prix du bien hors honoraires 559 000EUR"
912,VO95_919,Vémars 95470,"Achat maison 7 pièces 165 m², Vémars - 581 360 €",581 360 €,165 m²,7 pièces,5 chambres,,Jardin,,1 terrasse,,3 523 €/m²,Réf. de l’annonce : 5976,Publiée le 13 oct. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 165 m²,"MAISON INDIVIDUELLE DE 165M2 AVEC 5 CHAMBRES SUR SOUS-SOL. MAISON INDIVIDUELLE DE 165 m2 à deux pas des écoles et des commerces.Venez découvrir cette maison individuelle édifiée sur un terrain de 850 m2. au RDC : vaste entrée desservant un séjour double de 45 m2 avec sa cheminée insert , cuisine ouverte équipée, cellier servant de buanderie, une chambre avec salle d'eau et WC. A L'étage: 4 chambres dont 2 avec salle d'eau, une salle de bains et WC. Autre atout pour compléter ce bien: une terrasse de 50 m2 et un sous- sol total. 581 360EUR Honoraires TTC inclus à la charge de l'acquéreur : 4 % du prix du bien hors honoraires. Prix du bien hors honoraires 559 000EUR"
913,VO95_920,Vémars 95470,"Achat maison 7 pièces 165 m², Vémars - 581 360 €",581 360 €,165 m²,7 pièces,5 chambres,,Jardin,,1 terrasse,,3 388 €/m²,Réf. de l’annonce : 677,Publiée le 12 oct. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 165 m²,"MAISON INDIVIDUELLE DE 165 m2 SUR VEMARS. MAISON INDIVIDUELLE DE 165 m2 à deux pas des écoles et des commerces.Venez découvrir cette maison individuelle édifiée sur un terrain de 850 m2. au RDC : vaste entrée desservant un séjour double de 45 m2 avec sa cheminée insert , cuisine ouverte équipée, cellier servant de buanderie, une chambre avec salle d'eau et WC. A L'étage: 4 chambres dont 2 avec salle d'eau, une salle de bains et WC. Autre atout pour compléter ce bien: une terrasse de 50 m2 et un sous- sol total. 581 360EUR Honoraires TTC inclus à la charge de l'acquéreur : 4 % du prix du bien hors honoraires. Prix du bien hors honoraires 559 000EUR"
914,VO95_921,Goussainville 95190,"Achat maison 4 pièces 70 m², Goussainville - 257 000 €",257 000 €,70 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,1 garage,3 671 €/m²,Réf. de l’annonce : 3863-FOREVER,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 70 m²,"PAVILLON F4 SUR SOUS-SOL TOTAL. Découvrez cette maison T4 de 70 m², à vendre à Goussainville (95190), sur sous-sol total.
Elle bénéficie d'une exposition sud-ouest et d'un bon état intérieur. C'est une maison de 2 niveaux construite en 1958. Elle offre une pièce à vivre, trois chambres et une cuisine aménagée. Elle est également composée d'une salle d'eau. La maison dispose d'un chauffage fonctionnant au gaz. L'intérieur de la maison est en bon état.
Le terrain est de 440 m² au total. Ce logement est vendu avec une cave.
Une place de parking en extérieur et une place de parking en intérieur sont prévues pour garer vos véhicules.
Le bien se situe dans la commune de Goussainville. On trouve des établissements scolaires (de la maternelle au lycée) à moins de 10 minutes du bien. On trouve de nombreux restaurants et deux bureaux de poste dans les environs.
Cette maison T4 est proposée à l'achat pour
257 000 €.
Découvrez toutes les originalités de cette maison en vente en prenant rendez-vous avec notre équipe.
Mandat N° 3863. Honoraires à la charge du vendeur.
(lien supprimé) 
L'Immobilier Nouvelle Génération"
915,VO95_922,Cormeilles-en-Parisis 95240 (Champs Guillaume),"Achat maison 4 pièces, Cormeilles-en-Parisis - 579 000 €",579 000 €,,4 pièces,2 chambres,3 places de parking,Jardin,,Terrasse,,,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 300020-4497496,Descriptif de cette maison à vendre de 4 pièces,"SECTEUR CALME PROCHE DE TOUTES COMMODITES !!!. EMPLACEMENT IDEAL A MOINS DE 10 MINUTES A PIEDS DE LA GARE, DES ECOLES ET COMMERCES !!!
Edifiée sur plus de 500m² de terrain, découvrez cette maison de caractère au calme avec gros potentiel, sur un sous-sol total semi enterrer. Elle comprend au rez de chaussée: une entrée desservant; un séjour double avec accès à une terrasse EXPOSEE PLEIN SUD ! Une cuisine donnant accès à un beau jardin, une salle de bain/douche, un wc séparé, une chambre lumineuse.
A l'étage une mezzanine pouvant accueillir un coin bureau, une grande chambre, une salle d'eau/wc, possibilité d'une deuxième chambres à l'étage.
Stationnement multiple sur cette maison.
Toute offre sérieuse sera étudiée, tous à vos téléphone elle pourrait vous intéresser de près!!!"
916,VO95_923,La Chapelle-en-Vexin 95420,"Achat maison 5 pièces 127 m², La Chapelle-en-Vexin - 199 000 €",199 000 €,"126,85 m²",5 pièces,4 chambres,,Jardin,,,,1 569 €/m²,Réf. de l’annonce : 3267,Publiée il y a plus de 2 mois,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 127 m²,"Maison familiale de 5 Pièces 126,85 M² proche Magny en Vexin ( travaux à prévoir ). Cette maison contemporaine est parfaitement située dans un environnement verdoyant et calme à moins de 10 min en voiture de Magny en Vexin et 30 min de Cergy - Pontoise . Cette maison de 126,85 M² est sur 2 Niveaux au fort potentiel nécessite des travaux de rénovation ! Au rez-de-chaussée vous retrouverez une cuisine, un séjour donnant accès à une grande terrasse. A l'étages 4 Chambres plus une salle d'eau, un garage complète ce bien. Secteur rechercher .

Adrien Bonhomme Agent Commercial - Numéro RSAC : 882 270 168 - PONTOISE
Référence annonce : 3267
Les honoraires sont à la charge du vendeur."
917,VO95_924,Seraincourt 95450,"Achat maison 9 pièces 156 m², Seraincourt - 374 400 €",374 400 €,156 m²,9 pièces,5 chambres,2 places de parking,Jardin,,,,2 308 €/m²,Réf. de l’annonce : 466,Publiée il y a plus de 2 mois,Modifiée le 4 nov. 2020,Descriptif de cette maison à vendre de 9 pièces et 156 m²,"Propriété Seraincourt. Jolie propriété composée d'une maison principale, d'une maison d'amis et de nombreuses dépendances.
Le tout élevé sur des parcelles de terrain de 1 256m².
Maison principale cpt Entrée, salle à manger, salon, cuisine aménagée équipée, deux chambres, salle de douches.
A l'étage : Grenier aménageable en 2 voir 3 chs.
Cave totale et nombreuses dépendances dans le jardin.
Beaucoup de charme et de tranquillité dont 4.00 % honoraires TTC à la charge de l'acquéreur."
918,VO95_925,Franconville 95130 (Epine Guyon),"Achat maison 6 pièces 107 m², Franconville - 339 900 €",339 900 €,"106,82 m²",6 pièces,5 chambres,,,,,,3 182 €/m²,Réf. de l’annonce : 736,Publiée il y a plus de 2 mois,Modifiée le 12 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 107 m²,"Maison Franconville 6 pièce(s). Dans un secteur pavillonnaire proche école, commerce et transport , Maison de 106.82 m2 , comprenant entrée desservant cuisine aménagée et équipée, WC séparé et salle de douche , salon avec cheminée donnant un accès direct au jardin et une chambre.
A l'étage, 3 chambres , une salle de bain et un dressing.
Copropriété de 80 lots (Pas de procédure en cours).
Charges annuelles : 2800.00 euros."
919,VO95_926,Argenteuil 95100 (Centre-ville),"Achat maison 4 pièces 110 m², Argenteuil - 349 000 €",349 000 €,110 m²,4 pièces,3 chambres,1 place de parking,Jardin,,,,3 173 €/m²,Réf. de l’annonce : 010072E1OSDX,Publiée il y a plus de 2 mois,Modifiée le 14 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 110 m²,"Maison 4 pièce(s) 3 chambres 110 m2. Votre agence immobilière ORPI vous propose cette belle maison familiale construite en 2020, sur le QUARTIER ORGEMONT, proche des transports en commun et des commerces. . Le bien vous offre au RDC: une entrée, un séjour avec cuisine ouverte d'environ 30m2, des WC avec lave mains; à l'étage: un palier desservant trois chambres et une salle de bains avec WC.. Vous disposez également d'un garage."
920,VO95_927,Deuil-la-Barre 95170 (Deuil - Montmagny),"Achat maison 2 pièces 38 m², Deuil-la-Barre - 229 000 €",229 000 €,38 m²,2 pièces,1 chambre,2 places de parking,,,,,6 026 €/m²,Réf. de l’annonce : VM0310,Publiée il y a plus de 2 mois,Modifiée le 18 nov. 2020,Descriptif de cette maison à vendre de 2 pièces et 38 m²,"MAISON. A DEUX PAS DE LA GARE Situé au fond d'une impasse, proche des commerces et des transports, l'agence SABOURAUD vous présente cette maison de type 2 pièces avec une cour et son barbecue. Elle se compose d'une entrée ouverte sur cuisine, un séjour lumineux avec cheminée, une chambre avec rangement, une salle de bains (à finir de rénover) et des wc séparés. Vous disposez également d'un atelier de 35 m2 représentant un beau potentiel d'aménagement."
921,VO95_928,L'Isle-Adam 95290,"Achat maison 3 pièces 63 m², L'Isle-Adam - 63 000 €",63 000 €,63 m²,3 pièces,,,Jardin,,,,,Réf. de l’annonce : 450,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 63 m²,"VIAGER OCCUPE A L'ISLE-ADAM. DANS RESIFDENCE SECURISEE PROCHE CENTRE VILLE
APPARTEMENT T3 avec ascenseur et box en sous sol
Comprenant entrée avec placard, séjour donnant sur terrasse et jardinnet à usage privatif,
cuisine équipée, chambre avec placard, chambre 2 avec placard ouverte sur séjour, salle d'eau, wc, cave
Résidence calme et haut de gamme.
Personne seule de 80ans
Viager Occupé
Bouquet 63 000 EUR Honoraires Inclus
Rente mensuel : 1170.49 EUR
RARE SUR LE SECTEUR"
922,VO95_929,Pontoise 95300 (Centre hospitalier),"Achat maison 5 pièces, Pontoise - 186 000 €",186 000 €,,5 pièces,4 chambres,,,,,,,Réf. de l’annonce : 10168,Publiée il y a plus de 2 mois,Modifiée le 15 nov. 2020,Descriptif de cette maison à vendre de 5 pièces,Beau pavillon à rénover avec possibilité de créer un F2 au RDC avec entrée individuelle et un F4 entre l'étage et le 2nd. 2 places de parking. A votre imagination ! idéal pour investisseur ou famille avec ado indépendant. N'hésitez pas à nous contacter pour de plus amples informations...
923,VO95_930,Sagy 95450,"Achat maison 7 pièces 160 m², Sagy - 309 000 €",309 000 €,160 m²,7 pièces,5 chambres,,,,,,1 931 €/m²,Réf. de l’annonce : 3305,Publiée il y a plus de 2 mois,Modifiée le 17 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 160 m²,"À Sagy, maison à vendre pour famille avec enfants. Dans un environnement calme, proche A15, venez découvrir cette jolie maison de village familiale avec jardin à partager. Elle se compose au rez-de-chaussée d'un séjour avec un poêle à pellets, d'une cuisine, et WC. A l'étage vous découvrirez 5 chambres dont une d'environ 19m2 avec avec un accès à l'extérieur, une salle d'eau et une salle de bain avec WC, ainsi qu'un espace bureau. Au dernier étage, vous trouverez un grenier aménagé et une buanderie. Un garage et une cave voutée complèteront votre visite. A DECOUVRIR SANS TARDER!!!"
924,VO95_931,Montmorency 95160,"Achat maison 10 pièces 450 m², Montmorency - 1 890 000 €",1 890 000 €,450 m²,10 pièces,5 chambres,,,,,,4 200 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : AS-1170,Descriptif de cette maison à vendre de 10 pièces et 450 m²,"Maison de Maître. Cette magnifique maison de maître se situe à Montmorency.
Une place stratégique pour habiter en ville dans une propriété boisée tout en étant à trente minutes de la Défense, trente minutes de l'aéroport Charles de Gaulle, dix minutes de l'autoroute A15.
Cette demeure de 450 mètres carrés vous charmera de part ses grands volumes intérieur, ses boiseries, avec au rez-de-chaussée, entrée, trois salons, une cuisine dinatoire, un espace bar, toilette.
Prenez ce magnifique escalier en bois pour accéder au premier étage pour y retrouver ses trois chambres dont une master room (dressing, salle de bain), une deuxième salle de bain et un toilette.
Deuxième étage, deux chambres, une salle de bains et un toilette. Une partie des combles est aménageables sur les parties extérieurs de la maison.
La maison repose sur un sous-sol total de cent mètres carrés avec une cave à vin, la chaufferie et plusieurs pièces.
Une fois sortie de la maison, vous arriverez dans un magnifique parc de cinq mille trois cent mètres carrés boisé avec des arbres classés. 
Cette très belle demeure a une histoire car elle a appartenu à Carrier-Belleuse, maître de Rodin, vous y trouverez son atelier de quatre vingt mètres carrés au sol qui est aménageable (accord de l'urbanisme) et qui fait partie d'une parcelle de mille mètres carrés déjà bornée.
Habiter dans cette magnifique demeure avec ses grands volumes et entourée d'arbres est un privilège."
925,VO95_932,Ermont 95120 (Centre-ville),"Achat maison 7 pièces 171 m², Ermont - 754 000 €",754 000 €,171 m²,7 pièces,4 chambres,,Jardin,,,,4 409 €/m²,Réf. de l’annonce : 2286,Publiée il y a plus de 2 mois,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 171 m²,"Maison 7 pièces - Ermont. Maison spacieuse : entrée, séjour, salle à manger, cuisine équipée ouverte, 4 belles chambres, bureau, salle de bains balnéo et sauna, salle d'eau, 3 wc. Terasse. Sous-sol. Garage. Climatisation réversible et domotique. Proche gare de Cernay. De belles prestations."
926,VO95_933,Auvers-sur-Oise 95430,"Achat maison 2 pièces 45 m², Auvers-sur-Oise - 169 300 €",169 300 €,45 m²,2 pièces,1 chambre,,Jardin,,,,3 762 €/m²,Réf. de l’annonce : 084041E1PPKN,Publiée il y a plus de 2 mois,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 2 pièces et 45 m²,"Maison Auvers Sur Oise 2 pièce(s) 45 m2. AUVERS SUR OISE, maison en pierres sur cave partielle offrant au rdc une entrée dans séjour, très belle cuisine toute équipée. A l'étage un palier, chambre avec salle d'eau et wc. Jardinet. Mieux qu'un appartement!"
927,VO95_934,Goussainville 95190 (Grenelle - Grandes-Bornes),"Achat maison 7 pièces 169 m², Goussainville - 424 000 €",424 000 €,"169,45 m²",7 pièces,4 chambres,,Jardin,,,,2 502 €/m²,Réf. de l’annonce : 2135,Publiée il y a plus de 2 mois,Modifiée le 18 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 169 m²,"Deux maisons sur le même terrain. Exceptionnel sur Goussainville ! Idéal grandes familles ou investisseurs.
Deux pavillons édifiés sur la même parcelle de 405m².
Le premier, 120m² habitable, séjour double, cuisine aménagée et équipée, trois chambres avec placards dont une au rez-de-chaussée, deux salles de bains, WC, sous-sol de 956² partiellement aménagé.
Le second pavillon, 50m², refait à neuf, composé d'une entrée, cuisine, séjour, chambre salle d'au avec WC, cave totale.
DEUX ENTREES INDEPENDANTES !"
928,VO95_935,Arnouville 95400 (Robert Schuman - Stade),"Achat maison 5 pièces 110 m², Arnouville - 316 000 €",316 000 €,110 m²,5 pièces,4 chambres,,Jardin,,,,2 873 €/m²,Réf. de l’annonce : 2484,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"Pavillon Arnouville. Stephane Plaza immobilier vous présente Un pavillon d'habitation élevé sur vide sanitaire, comprenant :
Au rez-de-chaussée : entrée, salon, cuisine aménagée, débarras, salle de bains, wc, couloir, et escalier d'accès au premier
et d'un 1er étage divisé en 4 chambres, salle d'eau, wc. Cave et garage."
929,VO95_936,Goussainville 95190,"Achat maison 5 pièces 91 m², Goussainville - 268 000 €",268 000 €,91 m²,5 pièces,3 chambres,5 places de parking,Jardin,,Terrasse,1 garage,2 945 €/m²,Réf. de l’annonce : 3859-FOREVER,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 91 m²,"EXCLUSIF : COUP DE COEUR ASSURE. Devenez propriétaire de ce coquet pavillon type F5 de 1994 situé au calme. Edifié sur deux niveaux ; ce pavillon vous offre une belle cuisine aménagée équipée, 3 chambres dont une au rez de chaussée de 11m2 env. donnant coté jardin , une salle de bains, water-closets , un beau séjour double avec cheminée pour réchauffer vos soirées d'hiver, à l'etage palier et deux chambres de 14 et 11 m2, L'ensemble édifié sur un beau terrain arboré et très fleuri de 387 m² clos ou vos enfants pourrons jouer en toute securité, plusieurs parking voitures et/ou camionnettes, un garage d'une surface de 16 m2 env. avec coin laverie, dépendance au fond du jardin, petit potager, vaste terrasse couverte, pompe à chaleur et chauffage gaz de ville, taxes foncières 1300 euro
Mandat N° 3859. Honoraires à la charge du vendeur.
(lien supprimé) 
L'Immobilier Nouvelle Génération"
930,VO95_937,Soisy-sous-Montmorency 95230 (Les Noels - Champs de Course d'Enghien - Gare),"Achat maison 10 pièces 185 m², Soisy-sous-Montmorency - 649 000 €",649 000 €,185 m²,10 pièces,5 chambres,2 places de parking,Jardin,,,,3 508 €/m²,Réf. de l’annonce : 084032E1FIG4,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 10 pièces et 185 m²,"Maison Soisy Sous Montmorency 10 pièce(s) 185 m2. Entre le centre-ville et la gare, belle propriété avec terrasse et jardin sur un terrain de 575 m². Au rez-de-chaussée, entrée, séjour double avec cheminée, cuisine équipée Schmidt, 2 chambres/bureau, salle d'eau et WC. A l'étage, 3 chambres, dressing, salle de bains et WC. Combles aménagés en espace détente (chambre possible) et dressing. Un sous-sol total aménagé en buanderie, bureau, salle de sport et garage."
931,VO95_938,Ableiges 95450,"Achat maison 4 pièces 121 m², Ableiges - 337 000 €",337 000 €,"120,50 m²",4 pièces,2 chambres,2 places de parking,Jardin,,,,2 797 €/m²,Réf. de l’annonce : 9338,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 4 pièces et 121 m²,"Maison Ableiges 4 pièce(s) 120.50 m2. ABLEIGES - à 10 minutes de PONTOISE
Dans un magnifique corps de ferme nous vous proposons cette jolie maison dans un écrin de verdure.
Elle se compose d'une entrée, un salon séjour avec cuisine, WC, à l'étage une suite parentale avec une salle d'eau et WC ainsi qu'une terrasse de 10m², un palier/ bureau, une salle de bains avec WC et des combles pouvant accueillir deux belles chambres. Un sous sol partiel dont une belle cave de 22m² et 273m² de jardin clos et plat.
Ce n'est pas tout ! Deux places de stationnements privatives.
COUP DE C?UR ASSURÉ !!
Copropriété de 16 lots (Pas de procédure en cours)."
932,VO95_939,Bezons 95870 (Nouveau Bezons),"Achat maison 1 pièce 27 m², Bezons - 130 000 €",130 000 €,27 m²,1 pièce,,,,,,,4 815 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 749571019-9,Descriptif de cette maison à vendre de 1 pièce et 27 m²,"Maison de ville / local commercial / boutique. Bezons Grand Cerf, maison à rénover, idéal boutique ou local commercial, loft, primo accédant, investisseur."
